Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2421536,-,-,-,30.61,47.74,0,3,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,
2017,3,26,4,30,18.2,166,334,289,3.2,N/A
2017,3,26,5,30,21.6,218,513,505,3.4000000000000004,N/A
2017,3,26,6,30,23.400000000000002,209,692,704,3.5,N/A
2017,3,26,7,30,24.3,226,736,831,3.6,N/A
2017,3,26,8,30,25,240,744,891,3.7,N/A
2017,3,26,9,30,25.400000000000002,243,739,886,3.8000000000000003,N/A
2017,3,26,10,30,25.5,236,702,804,3.8000000000000003,N/A
2017,3,26,11,30,25.3,220,642,663,3.7,N/A
2017,3,26,12,30,24.6,186,540,472,3.4000000000000004,N/A
2017,3,26,13,30,22.5,133,366,255,2.4000000000000004,N/A
2017,3,26,14,30,19.700000000000003,45,85,55,1.5,N/A
2017,3,26,15,30,18.2,0,0,0,1.5,N/A
2017,3,26,16,30,17.400000000000002,0,0,0,1.5,N/A
2017,3,26,17,30,16.8,0,0,0,1.5,N/A
2017,3,26,18,30,16.1,0,0,0,1.5,N/A
2017,3,26,19,30,15.4,0,0,0,1.6,N/A
2017,3,26,20,30,14.8,0,0,0,1.7000000000000002,N/A
2017,3,26,21,30,14.3,0,0,0,1.8,N/A
2017,3,26,22,30,13.9,0,0,0,1.9000000000000001,N/A
2017,3,26,23,30,13.600000000000001,0,0,0,1.9000000000000001,N/A
2017,3,27,0,30,13,0,0,0,1.7000000000000002,N/A
2017,3,27,1,30,12.700000000000001,0,0,0,1.6,N/A
2017,3,27,2,30,13.600000000000001,0,0,0,1.6,N/A
2017,3,27,3,30,16,63,255,103,2.2,N/A
2017,3,27,4,30,19.200000000000003,116,558,324,2.6,N/A
2017,3,27,5,30,22.5,143,713,545,2.5,N/A
2017,3,27,6,30,24.5,163,797,735,2.4000000000000004,N/A
2017,3,27,7,30,25.5,175,837,866,2.4000000000000004,N/A
2017,3,27,8,30,26.200000000000003,184,847,928,2.6,N/A
2017,3,27,9,30,26.6,193,830,918,2.9000000000000004,N/A
2017,3,27,10,30,26.700000000000003,192,791,833,3.1,N/A
2017,3,27,11,30,26.400000000000002,182,726,686,3.2,N/A
2017,3,27,12,30,25.6,167,604,488,2.9000000000000004,N/A
2017,3,27,13,30,23.400000000000002,120,438,267,1.9000000000000001,N/A
2017,3,27,14,30,20.700000000000003,44,137,60,1.3,N/A
2017,3,27,15,30,19.5,0,0,0,1.3,N/A
2017,3,27,16,30,19,0,0,0,1.3,N/A
2017,3,27,17,30,18.3,0,0,0,1.3,N/A
2017,3,27,18,30,17.5,0,0,0,1.3,N/A
2017,3,27,19,30,17,0,0,0,1.3,N/A
2017,3,27,20,30,16.8,0,0,0,1.1,N/A
2017,3,27,21,30,16.900000000000002,0,0,0,0.8,N/A
2017,3,27,22,30,17.1,0,0,0,0.5,N/A
2017,3,27,23,30,17.2,0,0,0,0.4,N/A
2017,3,28,0,30,16.3,0,0,0,1.1,N/A
2017,3,28,1,30,14.8,0,0,0,1.5,N/A
2017,3,28,2,30,14.700000000000001,0,0,0,1.8,N/A
2017,3,28,3,30,16.900000000000002,68,200,101,2.4000000000000004,N/A
2017,3,28,4,30,20,147,426,307,2.5,N/A
2017,3,28,5,30,23.5,199,559,517,2,N/A
2017,3,28,6,30,26.1,290,428,600,1.2000000000000002,N/A
2017,3,28,7,30,27.3,411,214,588,1.1,N/A
2017,3,28,8,30,27.3,446,207,628,2.8000000000000003,N/A
2017,3,28,9,30,25.200000000000003,428,92,509,4.5,N/A
2017,3,28,10,30,21.900000000000002,164,3,167,4.5,N/A
2017,3,28,11,30,19.3,69,0,69,3.5,N/A
2017,3,28,12,30,17.7,29,0,29,3.4000000000000004,N/A
2017,3,28,13,30,16.900000000000002,59,0,59,3.9000000000000004,N/A
2017,3,28,14,30,16.5,7,0,7,4.1000000000000005,N/A
2017,3,28,15,30,16.400000000000002,0,0,0,4.1000000000000005,N/A
2017,3,28,16,30,16.400000000000002,0,0,0,3.8000000000000003,N/A
2017,3,28,17,30,16,0,0,0,2.9000000000000004,N/A
2017,3,28,18,30,15.700000000000001,0,0,0,2.1,N/A
2017,3,28,19,30,15.700000000000001,0,0,0,1.9000000000000001,N/A
2017,3,28,20,30,15.8,0,0,0,2,N/A
2017,3,28,21,30,15.9,0,0,0,2.3000000000000003,N/A
2017,3,28,22,30,15.9,0,0,0,2.7,N/A
2017,3,28,23,30,15.9,0,0,0,3,N/A
2017,3,29,0,30,15.3,0,0,0,2.8000000000000003,N/A
2017,3,29,1,30,15,0,0,0,2.5,N/A
2017,3,29,2,30,15.8,0,0,0,2.5,N/A
2017,3,29,3,30,17.900000000000002,67,23,71,3,N/A
2017,3,29,4,30,20.8,147,40,162,3.3000000000000003,N/A
2017,3,29,5,30,23.8,296,320,479,3,N/A
2017,3,29,6,30,25.900000000000002,311,374,582,2.6,N/A
2017,3,29,7,30,27.3,328,472,721,2.1,N/A
2017,3,29,8,30,28.3,433,286,686,1.8,N/A
2017,3,29,9,30,29,302,629,855,1.8,N/A
2017,3,29,10,30,29.400000000000002,287,607,782,1.7000000000000002,N/A
2017,3,29,11,30,29.400000000000002,260,551,645,1.4000000000000001,N/A
2017,3,29,12,30,28.900000000000002,220,446,459,1,N/A
2017,3,29,13,30,27.6,155,272,247,0.6000000000000001,N/A
2017,3,29,14,30,25.700000000000003,46,42,51,0.7000000000000001,N/A
2017,3,29,15,30,24.5,0,0,0,0.8,N/A
2017,3,29,16,30,23.8,0,0,0,0.7000000000000001,N/A
2017,3,29,17,30,23.3,0,0,0,0.5,N/A
2017,3,29,18,30,22.3,0,0,0,0.5,N/A
2017,3,29,19,30,20.8,0,0,0,0.9,N/A
2017,3,29,20,30,19.5,0,0,0,1.1,N/A
2017,3,29,21,30,18.5,0,0,0,1.3,N/A
2017,3,29,22,30,17.7,0,0,0,1.4000000000000001,N/A
2017,3,29,23,30,17.400000000000002,0,0,0,1.4000000000000001,N/A
2017,3,30,0,30,16.7,0,0,0,1.5,N/A
2017,3,30,1,30,16.3,0,0,0,1.6,N/A
2017,3,30,2,30,16.900000000000002,0,0,0,1.9000000000000001,N/A
2017,3,30,3,30,19,77,114,96,2.6,N/A
2017,3,30,4,30,22.1,163,374,307,2.8000000000000003,N/A
2017,3,30,5,30,25.8,208,545,522,2.5,N/A
2017,3,30,6,30,28.3,232,649,706,2.3000000000000003,N/A
2017,3,30,7,30,29.5,242,708,834,2.4000000000000004,N/A
2017,3,30,8,30,30.3,245,732,896,2.6,N/A
2017,3,30,9,30,30.700000000000003,418,330,709,2.7,N/A
2017,3,30,10,30,30.700000000000003,385,305,635,2.7,N/A
2017,3,30,11,30,30.400000000000002,332,133,426,2.6,N/A
2017,3,30,12,30,29.700000000000003,234,229,357,2.4000000000000004,N/A
2017,3,30,13,30,27.5,98,0,98,1.7000000000000002,N/A
2017,3,30,14,30,24.900000000000002,42,8,43,1.1,N/A
2017,3,30,15,30,23.700000000000003,0,0,0,1.3,N/A
2017,3,30,16,30,22.6,0,0,0,1.5,N/A
2017,3,30,17,30,21.6,0,0,0,1.5,N/A
2017,3,30,18,30,21.200000000000003,0,0,0,1.4000000000000001,N/A
2017,3,30,19,30,20.8,0,0,0,1.3,N/A
2017,3,30,20,30,20.400000000000002,0,0,0,1.2000000000000002,N/A
2017,3,30,21,30,20,0,0,0,1.1,N/A
2017,3,30,22,30,19.700000000000003,0,0,0,1,N/A
2017,3,30,23,30,19.6,0,0,0,0.9,N/A
2017,3,31,0,30,19.200000000000003,0,0,0,0.7000000000000001,N/A
2017,3,31,1,30,19.1,0,0,0,0.6000000000000001,N/A
2017,3,31,2,30,19.200000000000003,0,0,0,0.7000000000000001,N/A
2017,3,31,3,30,19.700000000000003,31,0,31,1.5,N/A
2017,3,31,4,30,20,15,0,15,2.1,N/A
2017,3,31,5,30,20.3,229,34,249,2.5,N/A
2017,3,31,6,30,20.8,261,18,274,3.5,N/A
2017,3,31,7,30,21.1,412,110,504,4.3,N/A
2017,3,31,8,30,21.3,397,48,440,4.3,N/A
2017,3,31,9,30,21.3,459,397,811,4.2,N/A
2017,3,31,10,30,21.200000000000003,237,11,245,4,N/A
2017,3,31,11,30,21.1,49,0,49,3.8000000000000003,N/A
2017,3,31,12,30,21.1,29,0,29,3.8000000000000003,N/A
2017,3,31,13,30,20.6,22,0,22,3.4000000000000004,N/A
2017,3,31,14,30,19.400000000000002,42,17,44,2.7,N/A
2017,3,31,15,30,18.400000000000002,0,0,0,2.4000000000000004,N/A
2017,3,31,16,30,17.900000000000002,0,0,0,2.4000000000000004,N/A
2017,3,31,17,30,17.7,0,0,0,2.3000000000000003,N/A
2017,3,31,18,30,17.7,0,0,0,2.3000000000000003,N/A
2017,3,31,19,30,17.6,0,0,0,2.1,N/A
2017,3,31,20,30,17.400000000000002,0,0,0,1.7000000000000002,N/A
2017,3,31,21,30,17.1,0,0,0,1.4000000000000001,N/A
2017,3,31,22,30,16.900000000000002,0,0,0,1.2000000000000002,N/A
2017,3,31,23,30,16.900000000000002,0,0,0,1.1,N/A
2017,4,1,0,30,17,0,0,0,0.8,N/A
2017,4,1,1,30,16.7,0,0,0,0.8,N/A
2017,4,1,2,30,17,0,0,0,1.1,N/A
2017,4,1,3,30,18.7,82,102,101,1.7000000000000002,N/A
2017,4,1,4,30,21.6,173,341,308,1.7000000000000002,N/A
2017,4,1,5,30,24.5,224,505,519,1.6,N/A
2017,4,1,6,30,26.400000000000002,251,607,699,1.8,N/A
2017,4,1,7,30,27.900000000000002,265,664,825,2,N/A
2017,4,1,8,30,29.1,272,683,884,2.2,N/A
2017,4,1,9,30,30,303,624,857,2.4000000000000004,N/A
2017,4,1,10,30,30.5,286,597,777,2.4000000000000004,N/A
2017,4,1,11,30,30.6,259,538,639,2.4000000000000004,N/A
2017,4,1,12,30,30.200000000000003,213,448,456,2,N/A
2017,4,1,13,30,28.6,132,38,145,1.3,N/A
2017,4,1,14,30,26.8,35,0,35,0.9,N/A
2017,4,1,15,30,25.700000000000003,0,0,0,1,N/A
2017,4,1,16,30,24.700000000000003,0,0,0,1.1,N/A
2017,4,1,17,30,23.6,0,0,0,1.3,N/A
2017,4,1,18,30,22.8,0,0,0,1.3,N/A
2017,4,1,19,30,22.5,0,0,0,1.2000000000000002,N/A
2017,4,1,20,30,22.400000000000002,0,0,0,1,N/A
2017,4,1,21,30,22.200000000000003,0,0,0,0.7000000000000001,N/A
2017,4,1,22,30,21.700000000000003,0,0,0,0.8,N/A
2017,4,1,23,30,21.3,0,0,0,1,N/A
2017,4,2,0,30,19.6,0,0,0,1.3,N/A
2017,4,2,1,30,18.8,0,0,0,1.4000000000000001,N/A
2017,4,2,2,30,19.3,0,0,0,1.5,N/A
2017,4,2,3,30,21.1,82,107,102,1.8,N/A
2017,4,2,4,30,23.900000000000002,175,336,309,1.7000000000000002,N/A
2017,4,2,5,30,27.5,267,173,368,1.2000000000000002,N/A
2017,4,2,6,30,30.200000000000003,262,583,695,0.9,N/A
2017,4,2,7,30,31.700000000000003,284,632,819,1.7000000000000002,N/A
2017,4,2,8,30,32.6,290,652,875,2.7,N/A
2017,4,2,9,30,33.1,334,580,850,3.3000000000000003,N/A
2017,4,2,10,30,33.300000000000004,319,557,780,3.7,N/A
2017,4,2,11,30,33.1,291,492,640,3.7,N/A
2017,4,2,12,30,32.4,251,379,458,3.5,N/A
2017,4,2,13,30,30.200000000000003,170,211,244,2.6,N/A
2017,4,2,14,30,27.3,47,26,50,2.1,N/A
2017,4,2,15,30,25.400000000000002,0,0,0,2.3000000000000003,N/A
2017,4,2,16,30,24.1,0,0,0,2.7,N/A
2017,4,2,17,30,22.900000000000002,0,0,0,3.4000000000000004,N/A
2017,4,2,18,30,21.8,0,0,0,4.5,N/A
2017,4,2,19,30,20.700000000000003,0,0,0,5.2,N/A
2017,4,2,20,30,19.8,0,0,0,5.4,N/A
2017,4,2,21,30,19.1,0,0,0,5.300000000000001,N/A
2017,4,2,22,30,18.400000000000002,0,0,0,4.800000000000001,N/A
2017,4,2,23,30,18.1,0,0,0,4.5,N/A
2017,4,3,0,30,17,0,0,0,3.5,N/A
2017,4,3,1,30,16.3,0,0,0,3,N/A
2017,4,3,2,30,16.8,0,0,0,3.3000000000000003,N/A
2017,4,3,3,30,19.1,70,329,132,4.2,N/A
2017,4,3,4,30,22.1,114,607,359,5.1000000000000005,N/A
2017,4,3,5,30,24.6,143,735,579,5.7,N/A
2017,4,3,6,30,26.1,163,801,760,5.800000000000001,N/A
2017,4,3,7,30,27.1,182,826,884,5.800000000000001,N/A
2017,4,3,8,30,27.900000000000002,200,820,939,5.9,N/A
2017,4,3,9,30,28.3,219,785,920,6,N/A
2017,4,3,10,30,28.200000000000003,236,710,825,6,N/A
2017,4,3,11,30,27.8,236,620,677,6.1000000000000005,N/A
2017,4,3,12,30,26.900000000000002,187,560,494,6,N/A
2017,4,3,13,30,25.3,146,362,273,5.300000000000001,N/A
2017,4,3,14,30,22.8,56,87,68,4.1000000000000005,N/A
2017,4,3,15,30,21.1,0,0,0,3.7,N/A
2017,4,3,16,30,20.200000000000003,0,0,0,3.8000000000000003,N/A
2017,4,3,17,30,19.3,0,0,0,3.8000000000000003,N/A
2017,4,3,18,30,18.400000000000002,0,0,0,3.7,N/A
2017,4,3,19,30,17.6,0,0,0,3.6,N/A
2017,4,3,20,30,16.7,0,0,0,3.4000000000000004,N/A
2017,4,3,21,30,16,0,0,0,3.2,N/A
2017,4,3,22,30,15.4,0,0,0,3,N/A
2017,4,3,23,30,15.100000000000001,0,0,0,2.9000000000000004,N/A
2017,4,4,0,30,14.3,0,0,0,2.6,N/A
2017,4,4,1,30,13.9,0,0,0,2.5,N/A
2017,4,4,2,30,14.8,0,0,0,3.2,N/A
2017,4,4,3,30,17.3,59,458,148,4.2,N/A
2017,4,4,4,30,20.200000000000003,97,691,378,5.7,N/A
2017,4,4,5,30,22.5,129,782,595,7.1000000000000005,N/A
2017,4,4,6,30,24,157,824,773,7.5,N/A
2017,4,4,7,30,25.1,180,838,895,7.7,N/A
2017,4,4,8,30,25.8,201,826,948,7.9,N/A
2017,4,4,9,30,26.3,229,780,928,7.9,N/A
2017,4,4,10,30,26.400000000000002,240,719,837,7.9,N/A
2017,4,4,11,30,26.1,222,659,692,7.800000000000001,N/A
2017,4,4,12,30,25.400000000000002,187,582,506,7.5,N/A
2017,4,4,13,30,23.900000000000002,133,437,287,6.4,N/A
2017,4,4,14,30,21.400000000000002,57,153,78,4.6000000000000005,N/A
2017,4,4,15,30,19.200000000000003,0,0,0,3.5,N/A
2017,4,4,16,30,18,0,0,0,3.2,N/A
2017,4,4,17,30,17.1,0,0,0,3,N/A
2017,4,4,18,30,16.2,0,0,0,2.9000000000000004,N/A
2017,4,4,19,30,15.600000000000001,0,0,0,3.1,N/A
2017,4,4,20,30,15,0,0,0,3.3000000000000003,N/A
2017,4,4,21,30,14.600000000000001,0,0,0,3.6,N/A
2017,4,4,22,30,14.200000000000001,0,0,0,3.8000000000000003,N/A
2017,4,4,23,30,14,0,0,0,3.8000000000000003,N/A
2017,4,5,0,30,13.100000000000001,0,0,0,3.7,N/A
2017,4,5,1,30,12.600000000000001,0,0,0,3.5,N/A
2017,4,5,2,30,13.200000000000001,0,0,0,4.1000000000000005,N/A
2017,4,5,3,30,15.4,59,475,153,4.5,N/A
2017,4,5,4,30,18.8,93,717,387,4.5,N/A
2017,4,5,5,30,22.700000000000003,114,840,618,4.6000000000000005,N/A
2017,4,5,6,30,25.6,155,848,793,4.5,N/A
2017,4,5,7,30,27.200000000000003,173,870,918,4.4,N/A
2017,4,5,8,30,28.200000000000003,186,874,979,4.3,N/A
2017,4,5,9,30,28.900000000000002,194,855,962,4.2,N/A
2017,4,5,10,30,29.3,346,424,700,4.1000000000000005,N/A
2017,4,5,11,30,29.200000000000003,278,441,594,4,N/A
2017,4,5,12,30,28.6,192,460,446,3.6,N/A
2017,4,5,13,30,26,108,571,310,2.4000000000000004,N/A
2017,4,5,14,30,22.5,53,242,86,1.5,N/A
2017,4,5,15,30,20.6,0,0,0,1.6,N/A
2017,4,5,16,30,19.5,0,0,0,1.6,N/A
2017,4,5,17,30,18.3,0,0,0,1.7000000000000002,N/A
2017,4,5,18,30,17.2,0,0,0,1.7000000000000002,N/A
2017,4,5,19,30,16.3,0,0,0,1.7000000000000002,N/A
2017,4,5,20,30,15.5,0,0,0,1.6,N/A
2017,4,5,21,30,14.600000000000001,0,0,0,1.7000000000000002,N/A
2017,4,5,22,30,13.700000000000001,0,0,0,1.8,N/A
2017,4,5,23,30,13.4,0,0,0,1.7000000000000002,N/A
2017,4,6,0,30,13.600000000000001,0,0,0,1.5,N/A
2017,4,6,1,30,13.5,0,0,0,1.4000000000000001,N/A
2017,4,6,2,30,14,0,0,0,1.5,N/A
2017,4,6,3,30,15.8,102,130,128,1.4000000000000001,N/A
2017,4,6,4,30,17.8,90,0,90,1,N/A
2017,4,6,5,30,20,221,20,233,1.5,N/A
2017,4,6,6,30,24,364,197,513,2.3000000000000003,N/A
2017,4,6,7,30,27.900000000000002,123,0,123,2,N/A
2017,4,6,8,30,29.700000000000003,87,0,87,1.4000000000000001,N/A
2017,4,6,9,30,30.3,458,156,598,1.3,N/A
2017,4,6,10,30,30.700000000000003,316,596,815,1.3,N/A
2017,4,6,11,30,30.8,296,518,668,1.3,N/A
2017,4,6,12,30,30.400000000000002,229,308,399,1.2000000000000002,N/A
2017,4,6,13,30,28.3,112,0,112,0.8,N/A
2017,4,6,14,30,25.3,34,0,34,0.8,N/A
2017,4,6,15,30,23.400000000000002,0,0,0,1.1,N/A
2017,4,6,16,30,22.200000000000003,0,0,0,1.3,N/A
2017,4,6,17,30,21.1,0,0,0,1.6,N/A
2017,4,6,18,30,20.400000000000002,0,0,0,1.9000000000000001,N/A
2017,4,6,19,30,19.700000000000003,0,0,0,2.3000000000000003,N/A
2017,4,6,20,30,19.1,0,0,0,2.5,N/A
2017,4,6,21,30,18.7,0,0,0,2.8000000000000003,N/A
2017,4,6,22,30,18.6,0,0,0,3.3000000000000003,N/A
2017,4,6,23,30,18.7,0,0,0,3.7,N/A
2017,4,7,0,30,18.400000000000002,0,0,0,3.8000000000000003,N/A
2017,4,7,1,30,18.2,0,0,0,3.5,N/A
2017,4,7,2,30,18.900000000000002,0,0,0,3.8000000000000003,N/A
2017,4,7,3,30,20.6,34,0,34,4.5,N/A
2017,4,7,4,30,23.200000000000003,145,9,148,5.1000000000000005,N/A
2017,4,7,5,30,26,297,369,521,5.5,N/A
2017,4,7,6,30,28.6,357,442,693,5.6000000000000005,N/A
2017,4,7,7,30,30.700000000000003,378,516,823,5.5,N/A
2017,4,7,8,30,32.2,381,553,886,5.2,N/A
2017,4,7,9,30,32.9,403,505,860,4.7,N/A
2017,4,7,10,30,33.1,375,489,785,4.3,N/A
2017,4,7,11,30,32.7,298,397,584,4,N/A
2017,4,7,12,30,31.8,275,338,463,3.7,N/A
2017,4,7,13,30,29.6,186,187,253,3.3000000000000003,N/A
2017,4,7,14,30,26.6,52,20,55,3.1,N/A
2017,4,7,15,30,24.6,0,0,0,3.3000000000000003,N/A
2017,4,7,16,30,23.6,0,0,0,3.1,N/A
2017,4,7,17,30,22.6,0,0,0,2.6,N/A
2017,4,7,18,30,21.900000000000002,0,0,0,1.9000000000000001,N/A
2017,4,7,19,30,21.200000000000003,0,0,0,1.2000000000000002,N/A
2017,4,7,20,30,20.5,0,0,0,0.7000000000000001,N/A
2017,4,7,21,30,19.900000000000002,0,0,0,0.5,N/A
2017,4,7,22,30,19.5,0,0,0,0.7000000000000001,N/A
2017,4,7,23,30,19.3,0,0,0,0.8,N/A
2017,4,8,0,30,18.900000000000002,0,0,0,0.9,N/A
2017,4,8,1,30,18.7,0,0,0,0.9,N/A
2017,4,8,2,30,19.3,0,0,0,1,N/A
2017,4,8,3,30,21.1,95,40,103,1.2000000000000002,N/A
2017,4,8,4,30,24.400000000000002,226,207,314,1.6,N/A
2017,4,8,5,30,28.3,306,356,524,2.1,N/A
2017,4,8,6,30,31,348,459,698,2.4000000000000004,N/A
2017,4,8,7,30,32.6,376,518,825,2.5,N/A
2017,4,8,8,30,33.5,384,545,882,2.4000000000000004,N/A
2017,4,8,9,30,33.9,394,521,866,2.3000000000000003,N/A
2017,4,8,10,30,34,371,487,780,2.3000000000000003,N/A
2017,4,8,11,30,33.6,338,421,641,2.1,N/A
2017,4,8,12,30,32.800000000000004,277,317,454,1.9000000000000001,N/A
2017,4,8,13,30,30.5,182,163,241,1.5,N/A
2017,4,8,14,30,27.1,45,15,47,1.3,N/A
2017,4,8,15,30,24.900000000000002,0,0,0,1.6,N/A
2017,4,8,16,30,23.700000000000003,0,0,0,1.9000000000000001,N/A
2017,4,8,17,30,22.6,0,0,0,2.2,N/A
2017,4,8,18,30,21.5,0,0,0,2.3000000000000003,N/A
2017,4,8,19,30,20.400000000000002,0,0,0,2.3000000000000003,N/A
2017,4,8,20,30,19.5,0,0,0,2.1,N/A
2017,4,8,21,30,18.7,0,0,0,1.8,N/A
2017,4,8,22,30,18.2,0,0,0,1.5,N/A
2017,4,8,23,30,18,0,0,0,1.5,N/A
2017,4,9,0,30,17.900000000000002,0,0,0,1.3,N/A
2017,4,9,1,30,17.900000000000002,0,0,0,1.2000000000000002,N/A
2017,4,9,2,30,18.8,0,0,0,1,N/A
2017,4,9,3,30,20.900000000000002,103,105,125,1.1,N/A
2017,4,9,4,30,23.8,202,328,342,1.1,N/A
2017,4,9,5,30,28.1,264,474,555,1,N/A
2017,4,9,6,30,32,366,446,708,1.3,N/A
2017,4,9,7,30,33.800000000000004,387,512,833,1.8,N/A
2017,4,9,8,30,34.800000000000004,387,549,890,1.9000000000000001,N/A
2017,4,9,9,30,35.300000000000004,357,587,891,1.9000000000000001,N/A
2017,4,9,10,30,35.4,341,549,804,1.7000000000000002,N/A
2017,4,9,11,30,35.1,318,468,657,1.4000000000000001,N/A
2017,4,9,12,30,34.300000000000004,271,351,468,1.1,N/A
2017,4,9,13,30,32.7,184,191,254,0.8,N/A
2017,4,9,14,30,30.400000000000002,52,23,56,0.8,N/A
2017,4,9,15,30,28.3,0,0,0,1.2000000000000002,N/A
2017,4,9,16,30,26.400000000000002,0,0,0,1.7000000000000002,N/A
2017,4,9,17,30,24.700000000000003,0,0,0,2,N/A
2017,4,9,18,30,23.3,0,0,0,2.1,N/A
2017,4,9,19,30,22.400000000000002,0,0,0,2,N/A
2017,4,9,20,30,21.700000000000003,0,0,0,1.9000000000000001,N/A
2017,4,9,21,30,21.200000000000003,0,0,0,1.9000000000000001,N/A
2017,4,9,22,30,20.900000000000002,0,0,0,1.8,N/A
2017,4,9,23,30,20.8,0,0,0,1.8,N/A
2017,4,10,0,30,20.3,0,0,0,1.6,N/A
2017,4,10,1,30,20,0,0,0,1.6,N/A
2017,4,10,2,30,20.700000000000003,0,0,0,2.1,N/A
2017,4,10,3,30,22.5,64,0,64,2.7,N/A
2017,4,10,4,30,24.900000000000002,237,181,315,2.5,N/A
2017,4,10,5,30,28,265,300,450,2.1,N/A
2017,4,10,6,30,31.3,328,387,625,1.9000000000000001,N/A
2017,4,10,7,30,34.1,362,431,738,1.8,N/A
2017,4,10,8,30,35.5,461,110,562,2.1,N/A
2017,4,10,9,30,36.2,396,406,766,2.5,N/A
2017,4,10,10,30,36.5,385,350,681,3,N/A
2017,4,10,11,30,36.300000000000004,374,342,622,3.4000000000000004,N/A
2017,4,10,12,30,35.5,238,277,394,3.6,N/A
2017,4,10,13,30,33.300000000000004,146,80,175,3,N/A
2017,4,10,14,30,30.5,47,0,47,2.6,N/A
2017,4,10,15,30,28.5,0,0,0,3.4000000000000004,N/A
2017,4,10,16,30,27.1,0,0,0,3.9000000000000004,N/A
2017,4,10,17,30,25.6,0,0,0,3.9000000000000004,N/A
2017,4,10,18,30,24.400000000000002,0,0,0,3.7,N/A
2017,4,10,19,30,23.3,0,0,0,3.5,N/A
2017,4,10,20,30,22.200000000000003,0,0,0,3.5,N/A
2017,4,10,21,30,21.3,0,0,0,3.7,N/A
2017,4,10,22,30,20.700000000000003,0,0,0,4.1000000000000005,N/A
2017,4,10,23,30,20.6,0,0,0,4.3,N/A
2017,4,11,0,30,19.900000000000002,0,0,0,2.8000000000000003,N/A
2017,4,11,1,30,19.700000000000003,0,0,0,2,N/A
2017,4,11,2,30,20.700000000000003,0,0,0,2.4000000000000004,N/A
2017,4,11,3,30,22.700000000000003,9,0,9,2.9000000000000004,N/A
2017,4,11,4,30,25.200000000000003,133,0,133,2.5,N/A
2017,4,11,5,30,29.200000000000003,270,68,312,2.5,N/A
2017,4,11,6,30,33.1,385,397,691,3.1,N/A
2017,4,11,7,30,35.4,372,414,734,3.5,N/A
2017,4,11,8,30,36.6,456,275,710,3.3000000000000003,N/A
2017,4,11,9,30,37.2,456,249,683,2.7,N/A
2017,4,11,10,30,37.1,338,30,363,2.1,N/A
2017,4,11,11,30,36.7,311,48,346,1.9000000000000001,N/A
2017,4,11,12,30,35.6,251,179,352,1.5,N/A
2017,4,11,13,30,33.7,199,88,231,1.1,N/A
2017,4,11,14,30,31.6,37,0,37,1.3,N/A
2017,4,11,15,30,30.1,0,0,0,2,N/A
2017,4,11,16,30,28.8,0,0,0,2.6,N/A
2017,4,11,17,30,27.6,0,0,0,2.8000000000000003,N/A
2017,4,11,18,30,26.400000000000002,0,0,0,2.8000000000000003,N/A
2017,4,11,19,30,25.400000000000002,0,0,0,2.4000000000000004,N/A
2017,4,11,20,30,24.8,0,0,0,1.7000000000000002,N/A
2017,4,11,21,30,24.5,0,0,0,1.1,N/A
2017,4,11,22,30,24.3,0,0,0,0.7000000000000001,N/A
2017,4,11,23,30,24.200000000000003,0,0,0,0.5,N/A
2017,4,12,0,30,23.3,0,0,0,1.8,N/A
2017,4,12,1,30,22.700000000000003,0,0,0,2.6,N/A
2017,4,12,2,30,23.1,0,0,0,3.3000000000000003,N/A
2017,4,12,3,30,25,8,0,8,3.9000000000000004,N/A
2017,4,12,4,30,28,94,0,94,4.4,N/A
2017,4,12,5,30,31.5,341,279,515,4.5,N/A
2017,4,12,6,30,34.5,430,310,671,4,N/A
2017,4,12,7,30,36.4,481,347,785,3.4000000000000004,N/A
2017,4,12,8,30,37.6,499,370,841,3,N/A
2017,4,12,9,30,38.300000000000004,495,364,828,2.7,N/A
2017,4,12,10,30,38.5,468,331,749,2.9000000000000004,N/A
2017,4,12,11,30,38,417,268,613,3.9000000000000004,N/A
2017,4,12,12,30,36.800000000000004,253,163,345,5.2,N/A
2017,4,12,13,30,34.7,89,0,89,6,N/A
2017,4,12,14,30,32,32,2,33,5.800000000000001,N/A
